form_id,construction,has_backchannel,split,n,n_edges,density,max_in_degree,max_out_degree,hub_fanin,hub_fanout,n_reciprocal,n_reciprocal_nonhub,n_nonhub_edges,frac_edges_through_hub,is_strict_star,longest_path,hub_bias,hub_all_required,hub_or_like,total_correlation,stochastic_interaction,lz_complexity,mean_abs_corr,tdmi,phi_wms,causal_density,integrated_synergy,phi_max,n_states,structure,triadic
rand_n4_34,random_strict,0,train,4,4,0.3333333333333333,3,1,3,1,1,0,0,1.0,1,2,0.375,0,0,8.261102912854312e-11,1.9544340028423541,0.03289735285398626,0.16666666666666666,1.9544340029249652,0.0,0.16286950024374708,0.0,0.000000,4,dyadic,0
rand_n4_35,random_strict,0,train,4,5,0.4166666666666667,3,2,3,2,2,0,0,1.0,1,2,0.5,0,0,1.0000000000413047,2.9999999998760836,0.021931568569324173,0.0,2.0,0.0,0.3333333333333333,-1.0,0.000000,4,dyadic,0
rand_n4_36,random_strict,0,train,4,3,0.25,3,1,3,0,0,0,0,1.0,1,1,0.75,0,0,1.6522150120532262e-10,0.0,0.021931568569324173,0.16733466933867733,0.0,0.0,0.0,0.0,0.000000,2,dyadic,0
rand_n4_37,random_strict,0,train,4,4,0.3333333333333333,3,1,3,1,1,0,0,1.0,1,2,0.375,0,0,1.6522065127870258e-10,0.0,0.021931568569324173,0.0,0.0,0.0,0.0,0.0,0.000000,4,dyadic,0
rand_n4_38,random_strict,0,train,4,4,0.3333333333333333,3,1,3,1,1,0,0,1.0,1,2,0.5,0,0,8.26099189055185e-11,1.9999999999173887,0.0383802449963173,0.014922049367861505,2.0,0.0,0.16666666666666666,0.0,0.000000,4,dyadic,0
rand_n4_39,random_strict,0,train,4,4,0.3333333333333333,3,1,3,1,1,0,0,1.0,1,2,0.375,0,0,1.652232010585627e-10,0.0,0.03289735285398626,0.4860769417770132,0.0,0.0,0.0,0.0,0.000000,4,dyadic,0
rand_n4_40,random_strict,0,train,4,5,0.4166666666666667,3,2,3,2,2,0,0,1.0,1,2,0.5,0,0,1.0000000000413047,2.9999999998760836,0.0383802449963173,0.19032351542143158,2.0,0.0,0.3333333333333333,-1.0,0.000000,4,dyadic,0
rand_n4_41,random_strict,0,train,4,5,0.4166666666666667,3,2,3,2,2,0,0,1.0,1,2,0.75,0,1,1.6522150120532262e-10,0.0,0.03289735285398626,0.11853980823522153,0.0,0.0,0.0,0.0,0.000000,4,dyadic,0
rand_n4_42,random_strict,0,train,4,4,0.3333333333333333,3,1,3,1,1,0,0,1.0,1,2,0.375,0,0,1.6522150120532262e-10,0.0,0.0383802449963173,0.4860769417770132,0.0,0.0,0.0,0.0,0.000000,4,dyadic,0
rand_n4_43,random_strict,0,train,4,4,0.3333333333333333,3,1,3,1,1,0,0,1.0,1,2,0.625,0,0,1.6522065127870258e-10,0.0,0.021931568569324173,0.16733466933867733,0.0,0.0,0.0,0.0,0.000000,4,dyadic,0
rand_n4_44,random_strict,0,train,4,4,0.3333333333333333,3,1,3,1,1,0,0,1.0,1,2,0.375,0,0,8.26108070839382e-11,1.9544340028423544,0.0383802449963173,0.18089359273522007,1.9544340029249652,0.0,0.16286950024374708,0.0,0.000000,4,dyadic,0
rand_n4_45,random_strict,0,train,4,5,0.4166666666666667,3,2,3,2,2,0,0,1.0,1,2,0.625,0,0,1.6522150120532262e-10,0.0,0.027414460711655216,0.40341228180110433,0.0,0.0,0.0,0.0,0.000000,4,dyadic,0
rand_n4_46,random_strict,0,train,4,4,0.3333333333333333,3,1,3,1,1,0,0,1.0,1,2,0.125,0,0,1.6522235113194267e-10,0.0,0.021931568569324173,0.16733466933867733,0.0,0.0,0.0,0.0,0.000000,4,dyadic,0
rand_n4_47,random_strict,0,train,4,3,0.25,3,1,3,0,0,0,0,1.0,1,1,0.375,0,0,1.6522235113194267e-10,0.0,0.021931568569324173,0.0,0.0,0.0,0.0,0.0,0.000000,2,dyadic,0
rand_n4_48,random_strict,0,train,4,4,0.3333333333333333,3,1,3,1,1,0,0,1.0,1,2,0.375,0,0,1.6521980135208253e-10,0.0,0.03289735285398626,0.11773298367161933,0.0,0.0,0.0,0.0,0.000000,4,dyadic,0
rand_n4_49,random_strict,0,train,4,4,0.3333333333333333,3,1,3,1,1,0,0,1.0,1,2,0.5,0,0,1.6522150120532262e-10,0.0,0.027414460711655216,0.0,0.0,0.0,0.0,0.0,0.000000,4,dyadic,0
rand_n4_50,random_strict,0,train,4,1,0.08333333333333333,1,1,0,1,0,0,0,1.0,1,1,0.0,0,0,1.6522065127870258e-10,0.0,0.027414460711655216,0.0,0.0,0.0,0.0,0.0,0.000000,2,dyadic,0
rand_n4_51,random_strict,0,train,4,5,0.4166666666666667,3,2,3,2,2,0,0,1.0,1,2,0.625,0,1,0.9544340029662703,2.9544340028010487,0.03289735285398626,0.520992827453176,1.9544340029249652,0.0,0.32573900048749416,-0.9544340029249649,0.000000,4,dyadic,0
rand_n4_52,random_strict,0,train,4,5,0.4166666666666667,3,2,3,2,2,0,0,1.0,1,2,0.375,0,0,1.6522235113194267e-10,0.0,0.027414460711655216,0.16733466933867733,0.0,0.0,0.0,0.0,0.000000,4,dyadic,0
rand_n4_53,random_strict,0,train,4,5,0.4166666666666667,3,2,3,2,2,0,0,1.0,1,2,0.375,0,1,1.6522150120532262e-10,0.0,0.027414460711655216,0.40213263400990534,0.0,0.0,0.0,0.0,0.000000,4,dyadic,0
rand_n4_54,random_strict,0,train,4,5,0.4166666666666667,3,2,3,2,2,0,0,1.0,1,2,0.375,0,0,0.9544340029662701,2.9544340028010487,0.0383802449963173,0.19032351542143164,1.9544340029249652,0.0,0.3257390004874942,-0.9544340029249649,0.000000,4,dyadic,0
rand_n4_55,random_strict,0,train,4,3,0.25,2,1,2,1,1,0,0,1.0,1,2,0.25,0,0,8.260969686091357e-11,1.811278124376522,0.021931568569324173,0.49999999999999994,1.8112781244591325,0.0,0.15093984370492775,-4.440892098500626e-16,0.000000,4,dyadic,0
rand_n4_56,random_strict,0,train,4,4,0.3333333333333333,3,1,3,1,1,0,0,1.0,1,2,0.625,0,0,8.261102912854312e-11,1.9544340028423546,0.0383802449963173,0.19651076540238965,1.9544340029249652,0.0,0.16286950024374708,0.0,0.000000,4,dyadic,0
rand_n4_57,random_strict,0,train,4,6,0.5,3,3,3,3,3,0,0,1.0,1,2,0.5,0,0,2.0,3.9999999998347784,0.027414460711655216,0.16666666666666666,2.0,0.0,0.5,-1.0,0.000000,4,dyadic,0
rand_n4_58,random_strict,0,train,4,3,0.25,3,1,3,0,0,0,0,1.0,1,1,0.375,0,0,1.6521980135208253e-10,0.0,0.027414460711655216,0.16733466933867733,0.0,0.0,0.0,0.0,0.000000,2,dyadic,0
rand_n4_59,random_strict,0,train,4,4,0.3333333333333333,3,1,3,1,1,0,0,1.0,1,2,0.125,0,0,1.6522150120532262e-10,0.0,0.03289735285398626,0.40213263400990523,0.0,0.0,0.0,0.0,0.000000,4,dyadic,0
rand_n4_60,random_strict,0,train,4,4,0.3333333333333333,3,1,3,1,1,0,0,1.0,1,2,0.625,0,0,1.6522150120532262e-10,0.0,0.03289735285398626,0.16733466933867733,0.0,0.0,0.0,0.0,0.000000,4,dyadic,0
rand_n4_61,random_strict,0,train,4,3,0.25,2,1,2,1,1,0,0,1.0,1,2,0.75,0,0,1.6521980135208253e-10,0.0,0.027414460711655216,0.49999999999999994,0.0,0.0,0.0,0.0,0.000000,4,dyadic,0
rand_n4_62,random_strict,0,train,4,6,0.5,3,3,3,3,3,0,0,1.0,1,2,0.75,0,1,1.6225562489182654,3.8112781242939118,0.021931568569324173,0.16666666666666666,1.8112781244591327,0.0,0.4528195311147832,-0.8112781244591329,0.500000,4,triadic,1
rand_n4_63,random_strict,0,train,4,5,0.4166666666666667,3,2,3,2,2,0,0,1.0,1,2,0.375,0,0,0.954434002966271,2.9544340028010487,0.03289735285398626,0.16666666666666666,1.9544340029249652,0.0,0.3257390004874942,-0.9544340029249649,0.000000,4,dyadic,0
rand_n4_64,random_strict,0,train,4,5,0.4166666666666667,3,2,3,2,2,0,0,1.0,1,2,0.5,0,0,1.6522150120532262e-10,0.0,0.01644867642699313,0.0,0.0,0.0,0.0,0.0,0.000000,4,dyadic,0
rand_n4_65,random_strict,0,train,4,5,0.4166666666666667,3,2,3,2,2,0,0,1.0,1,2,0.75,0,0,0.8112781245004386,2.811278124335217,0.027414460711655216,0.49866932269853903,1.8112781244591327,0.0,0.3018796874098555,-0.8112781244591329,0.000000,4,dyadic,0
rand_n4_66,random_strict,0,train,4,5,0.4166666666666667,3,2,3,2,2,0,0,1.0,1,2,0.375,0,0,1.652232010585627e-10,0.0,0.027414460711655216,0.569128614803212,0.0,0.0,0.0,0.0,0.000000,4,dyadic,0
rand_n4_67,random_strict,0,train,4,5,0.4166666666666667,3,2,3,2,2,0,0,1.0,1,2,0.5,0,0,1.6522150120532262e-10,0.0,0.03289735285398626,0.16733466933867733,0.0,0.0,0.0,0.0,0.000000,4,dyadic,0
rand_n4_68,random_strict,0,train,4,3,0.25,3,1,3,0,0,0,0,1.0,1,1,0.625,0,0,1.6522150120532262e-10,0.0,0.021931568569324173,0.11773298367161933,0.0,0.0,0.0,0.0,0.000000,2,dyadic,0
rand_n4_69,random_strict,0,train,4,4,0.3333333333333333,3,1,3,1,1,0,0,1.0,1,2,0.375,0,0,8.261102912854312e-11,1.9544340028423541,0.027414460711655216,0.49999999999999994,1.9544340029249652,0.0,0.16286950024374708,0.0,0.000000,4,dyadic,0
rand_n4_70,random_strict,0,train,4,5,0.4166666666666667,3,2,3,2,2,0,0,1.0,1,2,0.375,0,0,0.9544340029662703,2.9544340028010487,0.021931568569324173,0.0,1.9544340029249652,0.0,0.3257390004874942,-0.9544340029249649,0.000000,4,dyadic,0
rand_n4_71,random_strict,0,train,4,5,0.4166666666666667,3,2,3,2,2,0,0,1.0,1,2,0.25,0,0,0.8112781245004386,2.8112781243352165,0.03289735285398626,0.1890212894192148,1.8112781244591327,0.0,0.3018796874098555,-0.8112781244591329,0.000000,4,dyadic,0
rand_n4_72,random_strict,0,train,4,4,0.3333333333333333,3,1,3,1,1,0,0,1.0,1,2,0.375,0,0,8.261102912854312e-11,1.9544340028423544,0.021931568569324173,0.0,1.9544340029249652,0.0,0.16286950024374708,0.0,0.000000,4,dyadic,0
rand_n4_73,random_strict,0,train,4,4,0.3333333333333333,3,1,3,1,1,0,0,1.0,1,2,0.375,0,0,8.261191730696282e-11,1.9544340028423541,0.021931568569324173,0.16666666666666666,1.9544340029249652,0.0,0.16286950024374708,0.0,0.000000,4,dyadic,0
rand_n4_74,random_strict,0,train,4,5,0.4166666666666667,3,2,3,2,2,0,0,1.0,1,2,0.75,0,0,1.6522065127870258e-10,0.0,0.03289735285398626,0.5691286148032121,0.0,0.0,0.0,0.0,0.000000,4,dyadic,0
rand_n4_75,random_strict,0,train,4,5,0.4166666666666667,3,2,3,2,2,0,0,1.0,1,2,0.25,0,0,0.8112781245004386,2.8112781243352165,0.021931568569324173,0.49999999999999994,1.8112781244591325,0.0,0.3018796874098555,-0.8112781244591329,0.000000,4,dyadic,0
rand_n4_76,random_strict,0,train,4,5,0.4166666666666667,3,2,3,2,2,0,0,1.0,1,2,0.375,0,0,1.6522235113194267e-10,0.0,0.043863137138648346,0.4513426194173082,0.0,0.0,0.0,0.0,0.000000,4,dyadic,0
rand_n4_77,random_strict,0,train,4,4,0.3333333333333333,3,1,3,1,1,0,0,1.0,1,2,0.625,0,0,1.6522065127870258e-10,0.0,0.03289735285398626,0.001002004008016032,0.0,0.0,0.0,0.0,0.000000,4,dyadic,0
rand_n4_78,random_strict,0,train,4,5,0.4166666666666667,3,2,3,2,2,0,0,1.0,1,2,0.625,0,0,1.6522150120532262e-10,0.0,0.0383802449963173,0.1683366733466933,0.0,0.0,0.0,0.0,0.000000,4,dyadic,0
rand_n4_79,random_strict,0,train,4,3,0.25,3,1,3,0,0,0,0,1.0,1,1,0.375,0,0,1.6522150120532262e-10,0.0,0.027414460711655216,0.00033400133600534383,0.0,0.0,0.0,0.0,0.000000,2,dyadic,0
rand_n4_80,random_strict,0,train,4,4,0.3333333333333333,3,1,3,1,1,0,0,1.0,1,2,0.5,0,0,8.26099189055185e-11,1.9999999999173887,0.021931568569324173,0.16666666666666666,2.0,0.0,0.16666666666666666,0.0,0.000000,4,dyadic,0
rand_n4_81,random_strict,0,train,4,4,0.3333333333333333,3,1,3,1,1,0,0,1.0,1,2,0.375,0,0,1.6522235113194267e-10,0.0,0.027414460711655216,0.11773298367161933,0.0,0.0,0.0,0.0,0.000000,4,dyadic,0
rand_n4_82,random_strict,0,train,4,4,0.3333333333333333,3,1,3,1,1,0,0,1.0,1,2,0.5,0,0,1.6522065127870258e-10,0.0,0.03289735285398626,0.001002004008016032,0.0,0.0,0.0,0.0,0.000000,4,dyadic,0
rand_n4_83,random_strict,0,train,4,4,0.3333333333333333,3,1,3,1,1,0,0,1.0,1,2,0.375,0,0,1.6522065127870258e-10,0.0,0.027414460711655216,0.00033400133600534383,0.0,0.0,0.0,0.0,0.000000,4,dyadic,0
rand_n4_84,random_strict,0,train,4,4,0.3333333333333333,3,1,3,1,1,0,0,1.0,1,2,0.5,0,0,1.6522235113194267e-10,0.0,0.03289735285398626,0.11853980823522153,0.0,0.0,0.0,0.0,0.000000,4,dyadic,0
rand_n4_85,random_strict,0,train,4,4,0.3333333333333333,3,1,3,1,1,0,0,1.0,1,2,0.625,0,0,1.6521980135208253e-10,0.0,0.03289735285398626,0.00033400133600534416,0.0,0.0,0.0,0.0,0.000000,4,dyadic,0
rand_n4_86,random_strict,0,train,4,5,0.4166666666666667,3,2,3,2,2,0,0,1.0,1,2,0.125,0,0,1.6522065127870258e-10,0.0,0.03289735285398626,0.3346693386773547,0.0,0.0,0.0,0.0,0.000000,4,dyadic,0
rand_n4_87,random_strict,0,train,4,4,0.3333333333333333,3,1,3,1,1,0,0,1.0,1,2,0.375,0,1,8.26108070839382e-11,1.9544340028423544,0.0383802449963173,0.18089359273522007,1.9544340029249652,0.0,0.16286950024374708,0.0,0.000000,4,dyadic,0
rand_n4_88,random_strict,0,train,4,4,0.3333333333333333,3,1,3,1,1,0,0,1.0,1,2,0.75,0,1,1.6522150120532262e-10,0.0,0.03289735285398626,0.7301427305458782,0.0,0.0,0.0,0.0,0.000000,4,dyadic,0
rand_n4_89,random_strict,0,train,4,5,0.4166666666666667,3,2,3,2,2,0,0,1.0,1,2,0.375,0,1,1.652232010585627e-10,0.0,0.021931568569324173,0.16666666666666666,0.0,0.0,0.0,0.0,0.000000,4,dyadic,0
rand_n4_90,random_strict,0,train,4,2,0.16666666666666666,1,1,1,1,0,0,0,1.0,1,2,0.5,1,0,1.652232010585627e-10,0.0,0.03289735285398626,0.11853980823522152,0.0,0.0,0.0,0.0,0.000000,4,dyadic,0
rand_n4_91,random_strict,0,train,4,4,0.3333333333333333,3,1,3,1,1,0,0,1.0,1,2,0.625,0,0,8.261102912854312e-11,1.9544340028423544,0.043863137138648346,0.014922049367861507,1.9544340029249652,0.0,0.16286950024374708,0.0,0.000000,4,dyadic,0
rand_n4_92,random_strict,0,train,4,5,0.4166666666666667,3,2,3,2,2,0,0,1.0,1,2,0.375,0,0,0.9544340029662703,2.9544340028010487,0.03289735285398626,0.5210226121017537,1.9544340029249652,0.0,0.3257390004874942,-0.9544340029249649,0.000000,4,dyadic,0
rand_n4_93,random_strict,0,train,4,4,0.3333333333333333,3,1,3,1,1,0,0,1.0,1,2,0.25,0,0,1.652232010585627e-10,0.0,0.027414460711655216,0.0010020040080160311,0.0,0.0,0.0,0.0,0.000000,4,dyadic,0
rand_n4_94,random_strict,0,train,4,4,0.3333333333333333,3,1,3,1,1,0,0,1.0,1,2,0.25,0,0,1.6522235113194267e-10,0.0,0.021931568569324173,0.0,0.0,0.0,0.0,0.0,0.000000,4,dyadic,0
rand_n4_95,random_strict,0,train,4,4,0.3333333333333333,3,1,3,1,1,0,0,1.0,1,2,0.5,0,0,8.26108070839382e-11,1.999999999917389,0.0383802449963173,0.0,2.0,0.0,0.16666666666666666,0.0,0.000000,4,dyadic,0
rand_n4_96,random_strict,0,train,4,4,0.3333333333333333,3,1,3,1,1,0,0,1.0,1,2,0.625,0,0,8.26108070839382e-11,1.9544340028423544,0.03289735285398626,0.3624525241211706,1.9544340029249652,0.0,0.16286950024374708,0.0,0.000000,4,dyadic,0
rand_n4_97,random_strict,0,train,4,4,0.3333333333333333,3,1,3,1,1,0,0,1.0,1,2,0.75,0,0,8.261058503933327e-11,1.8112781243765221,0.03289735285398626,0.18089359273522007,1.8112781244591325,0.0,0.15093984370492775,-4.440892098500626e-16,0.000000,4,dyadic,0
rand_n4_98,random_strict,0,train,4,4,0.3333333333333333,3,1,3,1,1,0,0,1.0,1,2,0.5,0,0,8.26099189055185e-11,1.9999999999173887,0.043863137138648346,0.015558936719347874,2.0,0.0,0.16666666666666666,0.0,0.000000,4,dyadic,0
rand_n4_99,random_strict,0,train,4,6,0.5,3,3,3,3,3,0,0,1.0,1,2,0.625,0,0,1.9088680058499303,3.9544340027597435,0.021931568569324173,1.0,1.9544340029249652,0.0,0.4886085007312413,-0.9544340029249649,0.000000,4,dyadic,0
rand_n4_100,random_strict,0,train,4,5,0.4166666666666667,3,2,3,2,2,0,0,1.0,1,2,0.625,0,1,0.954434002966271,2.954434002801049,0.043863137138648346,0.19032351542143164,1.9544340029249652,0.0,0.3257390004874942,-0.9544340029249649,0.000000,4,dyadic,0
rand_n4_101,random_strict,0,train,4,4,0.3333333333333333,3,1,3,1,1,0,0,1.0,1,2,0.5,0,1,8.26116952623579e-11,1.999999999917389,0.027414460711655216,0.0,2.0,0.0,0.16666666666666666,0.0,0.000000,4,dyadic,0
rand_n4_102,random_strict,0,train,4,5,0.4166666666666667,3,2,3,2,2,0,0,1.0,1,2,0.5,0,0,1.0000000000413047,2.9999999998760836,0.0383802449963173,0.18902128941921484,2.0,0.0,0.3333333333333333,-1.0,0.000000,4,dyadic,0
rand_n4_103,random_strict,0,train,4,4,0.3333333333333333,3,1,3,1,1,0,0,1.0,1,2,0.5,0,0,1.6522150120532262e-10,0.0,0.03289735285398626,0.00033400133600534383,0.0,0.0,0.0,0.0,0.000000,4,dyadic,0
rand_n4_104,random_strict,0,train,4,3,0.25,3,1,3,0,0,0,0,1.0,1,1,0.5,0,0,1.6522150120532262e-10,0.0,0.027414460711655216,0.40213263400990523,0.0,0.0,0.0,0.0,0.000000,2,dyadic,0
rand_n4_105,random_strict,0,train,4,3,0.25,2,1,2,1,1,0,0,1.0,1,2,0.75,0,1,8.260969686091357e-11,1.8112781243765224,0.027414460711655216,0.0,1.8112781244591327,0.0,0.15093984370492775,-1.1102230246251565e-16,0.000000,4,dyadic,0
rand_n4_106,random_strict,0,train,4,6,0.5,3,3,3,3,3,0,0,1.0,1,2,0.625,0,0,1.6522065127870258e-10,0.0,0.01644867642699313,0.0,0.0,0.0,0.0,0.0,0.000000,4,dyadic,0
rand_n4_107,random_strict,0,train,4,4,0.3333333333333333,3,1,3,1,1,0,0,1.0,1,2,0.625,0,0,8.26108070839382e-11,1.9544340028423544,0.03289735285398626,0.01555893671934787,1.9544340029249652,0.0,0.16286950024374708,0.0,0.000000,4,dyadic,0
rand_n4_108,random_strict,0,train,4,5,0.4166666666666667,3,2,3,2,2,0,0,1.0,1,2,0.625,0,1,1.6522150120532262e-10,0.0,0.03289735285398626,0.40213263400990523,0.0,0.0,0.0,0.0,0.000000,4,dyadic,0
rand_n4_109,random_strict,0,train,4,3,0.25,2,1,2,1,1,0,0,1.0,1,2,0.25,0,0,1.6522150120532262e-10,0.0,0.03289735285398626,0.8531989510148579,0.0,0.0,0.0,0.0,0.000000,4,dyadic,0
rand_n4_110,random_strict,0,train,4,4,0.3333333333333333,3,1,3,1,1,0,0,1.0,1,2,0.5,0,0,1.6522235113194267e-10,0.0,0.027414460711655216,0.16666666666666666,0.0,0.0,0.0,0.0,0.000000,4,dyadic,0
rand_n4_111,random_strict,0,train,4,3,0.25,3,1,3,0,0,0,0,1.0,1,1,0.75,0,0,1.6522150120532262e-10,0.0,0.021931568569324173,0.40213263400990523,0.0,0.0,0.0,0.0,0.000000,2,dyadic,0
rand_n4_112,random_strict,0,train,4,5,0.4166666666666667,3,2,3,2,2,0,0,1.0,1,2,0.5,0,0,1.6522235113194267e-10,0.0,0.027414460711655216,0.0,0.0,0.0,0.0,0.0,0.000000,4,dyadic,0
rand_n4_113,random_strict,0,train,4,4,0.3333333333333333,2,2,2,2,1,0,0,1.0,1,2,0.75,0,1,1.6521980135208253e-10,0.0,0.027414460711655216,0.5205336203535352,0.0,0.0,0.0,0.0,0.000000,4,dyadic,0
rand_n4_114,random_strict,0,train,4,3,0.25,2,1,2,1,1,0,0,1.0,1,2,0.25,1,0,1.6522235113194267e-10,0.0,0.021931568569324173,0.16666666666666666,0.0,0.0,0.0,0.0,0.000000,4,dyadic,0
rand_n4_115,random_strict,0,train,4,4,0.3333333333333333,3,1,3,1,1,0,0,1.0,1,2,0.375,0,0,8.261102912854312e-11,1.9544340028423544,0.0383802449963173,0.18089359273522007,1.9544340029249652,0.0,0.16286950024374708,0.0,0.000000,4,dyadic,0
rand_n4_116,random_strict,0,train,4,4,0.3333333333333333,3,1,3,1,1,0,0,1.0,1,2,0.375,0,0,8.261102912854312e-11,1.9544340028423544,0.021931568569324173,0.16666666666666666,1.9544340029249652,0.0,0.16286950024374708,0.0,0.000000,4,dyadic,0
rand_n4_117,random_strict,0,train,4,5,0.4166666666666667,3,2,3,2,2,0,0,1.0,1,2,0.625,0,0,0.9544340029662701,2.9544340028010487,0.0383802449963173,0.1890212894192148,1.9544340029249652,0.0,0.3257390004874942,-0.9544340029249649,0.000000,4,dyadic,0
rand_n4_118,random_strict,0,train,4,4,0.3333333333333333,3,1,3,1,1,0,0,1.0,1,2,0.375,0,0,8.26116952623579e-11,1.9544340028423544,0.027414460711655216,0.49999999999999994,1.9544340029249652,0.0,0.16286950024374708,0.0,0.000000,4,dyadic,0
rand_n4_119,random_strict,0,train,4,6,0.5,3,3,3,3,3,0,0,1.0,1,2,0.625,0,0,1.6522235113194267e-10,0.0,0.021931568569324173,0.49999999999999994,0.0,0.0,0.0,0.0,0.000000,4,dyadic,0
rand_n4_120,random_strict,0,train,4,5,0.4166666666666667,3,2,3,2,2,0,0,1.0,1,2,0.875,0,0,1.6522065127870258e-10,0.0,0.03289735285398626,0.8042652680198105,0.0,0.0,0.0,0.0,0.000000,4,dyadic,0
rand_n4_121,random_strict,0,train,4,4,0.3333333333333333,2,2,2,2,2,0,0,1.0,1,2,0.25,0,0,0.8112781245004377,2.8112781243352165,0.021931568569324173,0.0,1.8112781244591325,-2.220446049250313e-16,0.3018796874098555,-0.8112781244591332,0.000000,4,dyadic,0
rand_n4_122,random_strict,0,train,4,3,0.25,3,1,3,0,0,0,0,1.0,1,1,0.625,0,0,1.6522235113194267e-10,0.0,0.021931568569324173,0.00033400133600534383,0.0,0.0,0.0,0.0,0.000000,2,dyadic,0
rand_n4_123,random_strict,0,train,4,4,0.3333333333333333,3,1,3,1,1,0,0,1.0,1,2,0.5,0,0,8.26108070839382e-11,1.999999999917389,0.043863137138648346,0.015558936719347874,2.0,0.0,0.16666666666666666,0.0,0.000000,4,dyadic,0
rand_n4_124,random_strict,0,train,4,4,0.3333333333333333,2,2,2,2,1,0,0,1.0,1,2,0.5,0,0,1.0000000000413047,2.9999999998760836,0.043863137138648346,0.1890212894192148,2.0,0.0,0.3333333333333333,-1.0,0.000000,4,dyadic,0
rand_n4_125,random_strict,0,train,4,3,0.25,1,2,1,2,1,0,0,1.0,1,2,0.5,0,0,1.0000000000413056,2.9999999998760836,0.03289735285398626,0.1890212894192148,2.0,0.0,0.3333333333333333,-1.0,0.000000,4,dyadic,0
rand_n4_126,random_strict,0,train,4,6,0.5,3,3,3,3,3,0,0,1.0,1,2,0.75,0,0,1.6522235113194267e-10,0.0,0.03289735285398626,0.7405021859386854,0.0,0.0,0.0,0.0,1.000000,4,triadic,1
rand_n4_127,random_strict,0,train,4,4,0.3333333333333333,3,1,3,1,1,0,0,1.0,1,2,0.5,0,0,1.6521980135208253e-10,0.0,0.027414460711655216,0.16733466933867733,0.0,0.0,0.0,0.0,0.000000,4,dyadic,0
rand_n4_128,random_strict,0,train,4,5,0.4166666666666667,2,3,2,3,2,0,0,1.0,1,2,0.25,0,0,1.6522150120532262e-10,0.0,0.027414460711655216,0.49999999999999994,0.0,0.0,0.0,0.0,0.000000,4,dyadic,0
rand_n4_129,random_strict,0,train,4,5,0.4166666666666667,3,2,3,2,2,0,0,1.0,1,2,0.625,0,0,0.9544340029662712,2.954434002801049,0.03289735285398626,0.16666666666666666,1.9544340029249652,0.0,0.32573900048749416,-0.9544340029249649,0.000000,4,dyadic,0
rand_n4_130,random_strict,0,train,4,4,0.3333333333333333,3,1,3,1,1,0,0,1.0,1,2,0.875,0,0,1.6522065127870258e-10,0.0,0.01644867642699313,0.0,0.0,0.0,0.0,0.0,0.000000,4,dyadic,0
rand_n4_131,random_strict,0,train,4,4,0.3333333333333333,3,1,3,1,1,0,0,1.0,1,2,0.625,0,0,1.6522235113194267e-10,0.0,0.027414460711655216,0.0,0.0,0.0,0.0,0.0,0.000000,4,dyadic,0
rand_n4_132,random_strict,0,train,4,4,0.3333333333333333,3,1,3,1,1,0,0,1.0,1,2,0.5,0,0,1.6522235113194267e-10,0.0,0.027414460711655216,0.0,0.0,0.0,0.0,0.0,0.000000,4,dyadic,0
rand_n4_133,random_strict,0,train,4,4,0.3333333333333333,3,1,3,1,1,0,0,1.0,1,2,0.625,0,0,8.261191730696282e-11,1.9544340028423546,0.03289735285398626,0.16666666666666666,1.9544340029249652,0.0,0.16286950024374708,0.0,0.000000,4,dyadic,0
rand_n4_134,random_strict,0,train,4,4,0.3333333333333333,3,1,3,1,1,0,0,1.0,1,2,0.25,0,0,1.6522235113194267e-10,0.0,0.021931568569324173,0.16666666666666666,0.0,0.0,0.0,0.0,0.000000,4,dyadic,0
rand_n4_135,random_strict,0,train,4,3,0.25,3,1,3,0,0,0,0,1.0,1,1,0.5,0,0,1.6522150120532262e-10,0.0,0.027414460711655216,0.16666666666666666,0.0,0.0,0.0,0.0,0.000000,2,dyadic,0
rand_n4_136,random_strict,0,train,4,4,0.3333333333333333,3,1,3,1,1,0,0,1.0,1,2,0.875,0,1,1.6522150120532262e-10,0.0,0.027414460711655216,0.40213263400990523,0.0,0.0,0.0,0.0,0.000000,4,dyadic,0
rand_n4_137,random_strict,0,train,4,5,0.4166666666666667,3,2,3,2,2,0,0,1.0,1,2,0.375,0,0,0.9544340029662701,2.9544340028010487,0.0383802449963173,0.18904974071845893,1.9544340029249652,0.0,0.3257390004874942,-0.9544340029249649,0.000000,4,dyadic,0
rand_n4_138,random_strict,0,train,4,4,0.3333333333333333,3,1,3,1,1,0,0,1.0,1,2,0.5,0,0,1.6522065127870258e-10,0.0,0.03289735285398626,0.3497110647143042,0.0,0.0,0.0,0.0,0.000000,4,dyadic,0
rand_n4_139,random_strict,0,train,4,3,0.25,3,1,3,0,0,0,0,1.0,1,1,0.5,0,0,1.6522150120532262e-10,0.0,0.027414460711655216,0.40213263400990523,0.0,0.0,0.0,0.0,0.000000,2,dyadic,0
rand_n4_140,random_strict,0,train,4,4,0.3333333333333333,3,1,3,1,1,0,0,1.0,1,2,0.625,0,0,8.26099189055185e-11,1.9544340028423544,0.021931568569324173,0.16666666666666666,1.9544340029249652,0.0,0.16286950024374708,0.0,0.000000,4,dyadic,0
