idx,gates,phi_mean,phi_max,n_states_evaluated,n,density,noise,n_edges,total_correlation,stochastic_interaction,lz_complexity,mean_abs_corr,tdmi,phi_wms,causal_density,integrated_synergy
146,and|parity|copy,0.0,0.0,4,3,0.5,0.0,6,1.6225562489182654,0.0,0.028135324761021978,0.0,0.8112781244591328,-0.8112781244591328,0.0,-0.8112781244591328
147,majority|parity|or,0.6100249995192293,2.0,6,3,0.5,0.0,6,1.0871288863991926,0.0,0.035169155951277474,0.4024089364222608,0.5435644431995963,-0.5435644431995963,0.0,-0.5435644431995963
148,copy|or|parity,0.5,2.0,4,3,0.5,0.0,5,0.8112781244591329,2.811278124335217,0.028135324761021978,0.9973386453970781,1.8112781244591325,0.0,0.603759374819711,-0.8112781244591329
149,and|majority|majority,0.08300749985576875,0.41503749927884376,5,3,0.5,0.0,6,1.13792538097003,0.0,0.014067662380510989,0.0,1.4056390622295662,-1.0,0.0,-1.0
150,majority|copy|or,0.0,0.0,6,3,0.5,0.0,5,0.6225562489182659,1.4750336323899196,0.028135324761021978,0.3333333333333333,2.0,-0.5487949406953985,0.3250112108241771,-0.5487949406953985
151,copy|copy|parity,0.0,0.0,8,3,0.5,0.0,7,0.0,2.999999999876084,0.028135324761021978,0.0,3.0,1.0,0.5,0.0
152,majority|majority|majority,0.08300749985576875,0.41503749927884376,5,3,0.5,0.0,6,1.9088680058499299,2.5849394142282115e-26,0.014067662380510989,0.0,0.9544340029249649,-0.9544340029249649,0.0,-0.9544340029249649
153,copy|or|parity,0.0,0.0,8,3,0.5,0.0,5,0.0,0.9999999999586947,0.028135324761021978,0.0,3.0,0.0,0.16666666666666666,0.0
154,copy|or|parity,0.0,0.0,4,3,0.5,0.0,3,1.0,0.0,0.028135324761021978,0.0,2.0,-1.0,0.0,-1.0
155,majority|and|parity,0.0,0.0,8,3,0.5,0.0,4,0.0,2.999999999876084,0.035169155951277474,0.3333333333333333,3.0,1.0,0.5,0.0
156,majority|parity|copy,0.0,0.0,8,3,0.5,0.0,3,0.0,0.0,0.014067662380510989,0.0,3.0,0.0,0.0,0.0
157,parity|or|copy,0.0,0.0,8,3,0.5,0.0,3,0.0,0.0,0.021101493570766485,0.0,3.0,0.0,0.0,0.0
158,and|copy|copy,0.0,0.0,4,3,0.5,0.0,4,1.1225562489182659,0.0,0.014067662380510989,0.0,1.5,-0.8112781244591328,0.0,-0.8112781244591328
159,or|copy|majority,0.0,0.0,6,3,0.5,0.0,6,0.5,1.999999999917389,0.028135324761021978,0.3333333333333333,2.5,-0.5,0.4370927081530443,-0.5
160,or|parity|majority,0.39696437574232085,1.5878575029692834,8,3,0.5,0.05,5,0.015351763844117627,1.4786849299601799,0.36575922189328575,0.1050928366305191,1.5419202373698788,0.3025766017864134,0.20558465614186486,-0.012488743975409444
161,and|and|or,0.19848218787116043,1.5878575029692834,8,3,0.5,0.05,5,0.01002860141380535,0.23804497779445366,0.30245474118098625,0.058296341877275226,0.23759857075757546,0.03437590511154287,0.03856835391507595,-0.0073682544674563005
162,parity|and|majority,0.0,0.0,8,3,0.5,0.05,3,0.9292475566673923,0.7308741310403372,0.4009283778445632,0.7039742258910766,1.2115615719847388,-0.3339383779807613,0.15780626002787246,-0.5730814362691491
163,parity|copy|or,0.0,0.0,8,3,0.5,0.05,6,0.42766871226511505,2.140809128652131,0.39389454665430773,0.11983450967543308,1.7131404163870165,0.28593433061892887,0.5257284353069774,-0.3663328073921195
164,majority|parity|copy,0.0,0.0,8,3,0.5,0.05,4,0.4276687122651146,0.37574921515413295,0.4290637026055852,0.16277530854783748,1.7131404163870165,-0.051919497110982205,1.0450177897913726e-17,-0.3663328073921197
165,copy|majority|copy,0.0,0.0,8,3,0.5,0.05,6,0.3915415800683455,0.3861085631854664,0.3727930530835412,0.15026464010386267,1.2674590830796768,-0.056828750786854565,0.07689477779113794,-0.3044714933639321
166,majority|majority|copy,0.0,0.0,8,3,0.5,0.05,3,1.1833940178841724,0.571868661237857,0.4149960402250742,0.7970545483826098,0.9574151107679587,-0.35040223545252724,0.11560174339518514,-0.6148530601570589
167,or|copy|or,0.19848218787116043,1.5878575029692834,8,3,0.5,0.05,7,0.006301064421463831,0.48476232559059684,0.4079622090348187,0.04929501057041489,0.48243293972001994,0.18216149255967645,0.08179396994950527,-0.00406647277599928
168,or|copy|majority,0.0,0.0,8,3,0.5,0.05,5,0.6520472016595535,0.3726700612515953,0.4079622090348187,0.3416364368303431,1.2209150008525802,-0.27312544319117416,0.06915948881014476,-0.5048641207142042
169,or|copy|and,0.0,0.0,8,3,0.5,0.05,6,0.14307989442649638,0.650992097285005,0.3727930530835412,0.09679046931749861,0.6542056049901521,0.14321968571187227,0.1289281348001614,-0.10568656040174423
170,copy|copy|and,0.0,0.0,8,3,0.5,0.05,7,0.6520472016595535,0.3726700612515953,0.3727930530835412,0.46138502257689756,1.2209150008525802,-0.27312544319117416,0.06915948881014476,-0.5048641207142042
171,and|parity|and,0.0,0.0,8,3,0.5,0.05,5,0.28034082438570396,1.1161737901629438,0.4290637026055852,0.3352180425087445,1.6109343456955063,0.3073303168396142,0.12399315202936578,-0.10966825358041932
172,or|majority|copy,0.08358259903529798,0.3343303961411919,8,3,0.5,0.05,5,0.8125426837947325,1.0272545670972941,0.4079622090348187,0.5591541536199407,1.3282664448573986,-0.08469317718672642,0.20247497973879472,-0.5185737454524757
173,and|copy|parity,0.39696437574232085,1.5878575029692834,8,3,0.5,0.05,5,0.059728510565449255,0.6701458204139569,0.4009283778445632,0.14962323652518403,1.0829811593802172,0.24223843751033491,0.1189185647152705,-0.022466576756507428
174,majority|copy|majority,0.0,0.0,8,3,0.5,0.05,3,1.1833940178841724,0.571868661237857,0.3587253907030302,0.8064361503471025,0.9574151107679587,-0.35040223545252724,0.11560174339518514,-0.6148530601570589
175,and|or|majority,0.0,0.0,8,3,0.5,0.05,5,0.4421577784677848,0.4605700225374457,0.34465772832251923,0.42106723552292064,1.2739611220089888,-0.07949350639005337,0.08184722429959568,-0.3482895744188965
176,majority|and|copy,0.24203747658158148,1.5878575029692834,8,3,0.5,0.05,6,0.014662708217135556,0.24018234908700065,0.37982688427379674,0.1366194311431521,0.23547394481523376,0.04249869365361528,0.038768319731053026,-0.0033134971010150005
177,or|or|parity,0.0,0.0,8,3,0.5,0.05,5,0.18422149242292685,0.38925657378316947,0.3587253907030302,0.44448068535173296,0.3979851644641551,-0.03720335614346998,0.08234073780761633,-0.11375172013343077
178,parity|and|or,1.5878575029692836,1.5878575029692836,8,3,0.5,0.05,5,0.0,2.1408091286521316,0.46423285855686264,0.09386815050214348,2.140809128652131,1.4272060857680873,0.2378676809613479,0.16654559107132716
179,majority|or|parity,0.39696437574232085,1.5878575029692834,8,3,0.5,0.05,5,0.3887897384219854,0.7799420567266784,0.4009283778445632,0.25185221275340264,1.1915163771512645,0.11514572104242327,0.14001245478998603,-0.31205975374405026
180,parity|majority|majority,0.04179129951764899,0.3343303961411919,8,3,0.5,0.05,5,0.05486736602317466,0.938219485991157,0.37982688427379674,0.11871962221302818,1.1605854478436286,0.44713209982216295,0.14642714912835836,-0.03573280593175798
181,parity|parity|and,0.0,0.0,8,3,0.5,0.05,5,0.009827511821753898,1.4862798794975023,0.4923681833178846,0.10149866691702591,1.54562228110355,0.04924628190766145,0.2491046896735635,0.004240993660154957
182,majority|copy|parity,0.0,0.0,8,3,0.5,0.05,4,0.0,1.427206085768088,0.4079622090348187,0.06697342802527322,2.1408091286521316,2.220446049250313e-16,0.23786768096134794,0.0
183,copy|parity|and,0.0,0.0,8,3,0.5,0.05,6,0.39281016413784275,0.6887845230668522,0.35169155951277475,0.2848045179599968,1.0731125766208198,0.03536083010971558,0.1225489544707256,-0.33440810973883717
184,copy|copy|copy,0.0,0.0,8,3,0.5,0.05,5,0.0,9.992007221626409e-16,0.35169155951277475,0.06526902820870402,2.1408091286521316,0.0,-4.108650548026103e-33,0.0
185,copy|parity|parity,0.0,0.0,8,3,0.5,0.05,3,0.5470574518127167,0.2859343306189279,0.39389454665430773,0.31798526401973237,1.5937516768394144,-0.26112312119378833,0.04765572176982145,-0.488539611831742
186,copy|or|parity,0.0,0.0,8,3,0.5,0.05,4,0.5470574518127167,0.28593433061892826,0.4009283778445632,0.2827743461342947,1.5937516768394144,-0.2611231211937881,0.04765572176982142,-0.48853961183174177
187,majority|and|parity,0.0,0.0,8,3,0.5,0.05,4,0.3915415800683455,0.3861085631854666,0.4220298714153297,0.5294283527998002,1.2674590830796768,-0.05682875078685412,0.07689477779113789,-0.304471493363932
188,majority|majority|and,0.19167645847619266,1.5334116678095413,8,3,0.5,0.05,5,0.005493184104881976,0.24269228863244652,0.34465772832251923,0.041295740557668825,0.24221062878744762,0.03813482254271973,0.03850785086431557,0.0006258992800428839
189,or|majority|and,0.0,0.0,8,3,0.5,0.05,3,0.5470574518127167,0.2859343306189286,0.3868607154640522,0.3345450004967634,1.5937516768394144,-0.26112312119378833,0.047655721769821434,-0.4885396118317419
190,or|or|majority,0.0992410939355802,0.7939287514846416,8,3,0.5,0.05,7,0.0025300317552812146,0.18235658996603255,0.30245474118098625,0.06377431490554612,0.1810101292015211,0.007144347009052032,0.030387175302534018,-0.0012135953975546399
191,or|and|or,0.0,0.0,8,3,0.5,0.05,3,0.9292475566673923,0.7308741310403372,0.4149960402250742,0.6894026384729783,1.2115615719847388,-0.3339383779807613,0.15780626002787246,-0.5730814362691491
192,parity|majority|or,0.08029088451778624,0.3343303961411919,8,3,0.5,0.05,5,0.2926966225639971,1.3428317915415526,0.37982688427379674,0.3151934804458856,1.2756699309853405,0.2932988678302786,0.21645464894753427,-0.234139249170498
193,parity|parity|copy,0.0,0.0,8,3,0.5,0.05,4,0.5470574518127167,0.9995373735029722,0.4431313649860962,0.36334915245287897,1.5937516768394144,-0.26112312119378833,0.2378676809613479,-0.4885396118317418
194,or|majority|majority,0.23847386205072885,1.5878575029692834,8,3,0.5,0.05,4,0.02352495789921205,0.6184743733616421,0.4290637026055852,0.023127066449273283,0.6031772767320391,0.2580009249512508,0.10098124885740413,-0.01767469486225348
195,or|majority|copy,0.0,0.0,8,3,0.5,0.05,5,0.5470574518127167,0.2859343306189286,0.39389454665430773,0.31109121131177436,1.5937516768394144,-0.26112312119378833,0.047655721769821434,-0.4885396118317419
196,or|or|and,0.0,0.0,8,3,0.5,0.05,7,0.11615997195427497,0.1744752982297988,0.37982688427379674,0.24962182877779135,1.3051630440599569,0.016734489668360886,0.029603201322190405,-0.07732787871344904
197,or|majority|parity,0.0,0.0,8,3,0.5,0.05,4,0.059728510573475724,0.3019669480837073,0.4009283778445632,0.18007233941303005,1.082981159381823,-2.220446049250313e-16,0.05032782467945759,-0.04627188894978407
198,parity|and|parity,0.0,0.0,8,3,0.5,0.05,4,0.6520472016595535,0.37267006125159485,0.3587253907030302,0.4378001319550058,1.22091500085258,-0.27312544319117427,0.0691594888101448,-0.5048641207142046
199,copy|parity|and,0.0,0.0,8,3,0.5,0.05,5,0.42766871226511505,1.4272060857680877,0.45719902736660717,0.11675015353567482,1.7131404163870165,-0.05191949711098176,0.3504856235379849,-0.3663328073921196
200,copy|and|parity,0.0,0.0,8,3,0.5,0.2,5,0.0,0.5561438102252745,0.9073642235429589,0.022015137378684237,0.8342157153379128,0.27807190511263785,0.04634531751877297,-1.6653345369377348e-16
201,copy|parity|majority,0.0,0.0,8,3,0.5,0.2,9,0.06751077191283716,0.45602270541344714,0.8862627299721924,0.1729371665538901,0.7667049434250754,0.3209106618206631,0.023042486359975054,0.15325771029600976
202,parity|majority|or,0.07632928498831336,0.6106342799065069,8,3,0.5,0.2,5,0.006241648723513293,0.6561561550970083,0.9214318859234698,0.017529328600928606,0.6871376049516473,0.34203176123301293,0.0996936393109677,0.05085995903775453
203,copy|parity|or,0.0,0.0,8,3,0.5,0.2,4,0.09840502666035889,0.3259044289384887,0.9003303923527033,0.13679847011310928,0.611819106055164,0.07896794184574914,0.05599291155307251,-0.0532982001200398
204,parity|copy|or,0.1661084389461415,0.6943456308353413,8,3,0.5,0.2,5,0.0319022529680395,0.7762636660928406,0.9143980547332143,0.08071239785757083,0.745426224682144,0.44963131444581445,0.07783288849372101,0.041546778406716944
205,parity|or|or,0.0,0.0,8,3,0.5,0.2,5,0.0,0.5561438102252745,0.9214318859234698,0.029866272851791362,0.8342157153379127,0.278071905112638,0.04634531751877294,0.18245336283713198
206,or|parity|copy,0.6943456308353413,0.6943456308353413,8,3,0.5,0.2,4,0.0,0.8342157153379124,0.9073642235429589,0.03315941804411499,0.8342157153379128,0.5561438102252751,0.1390359525563189,-3.3306690738754696e-16
207,and|or|or,0.043396601927208824,0.3471728154176706,8,3,0.5,0.2,6,0.00475368831254297,0.33147998330013717,0.8229582492598929,0.025798853107416957,0.331839381700589,0.09631669410887073,0.04730682714704809,0.007541037925232585
208,majority|copy|parity,0.6943456308353413,0.6943456308353413,8,3,0.5,0.2,6,0.0,0.8342157153379124,0.8932965611624478,0.012321725632609826,0.8342157153379128,0.5561438102252751,0.09269063503754595,-2.7755575615628914e-16
209,copy|and|majority,0.0,0.0,8,3,0.5,0.2,4,0.010873912931022911,0.6367902460918433,0.9214318859234698,0.06793326653544407,0.6925861620800959,0.06977252293554503,0.10679196504747525,-0.004692393108883752
210,parity|majority|copy,0.0,0.0,8,3,0.5,0.2,4,0.03392190240477433,0.8220657003516516,0.9143980547332143,0.04940153191527804,0.8002938129331383,0.23199998772160157,0.09674064003296623,-0.014053302130325185
211,copy|parity|majority,0.0,0.0,8,3,0.5,0.2,5,0.06751077191283716,0.41687143514828273,0.9003303923527033,0.13364328012072454,0.7667049434250752,0.07887494834600406,0.06114913902286601,-0.01846944225994329
212,or|copy|parity,0.0,0.0,8,3,0.5,0.2,6,0.020061634403240713,0.5637291112199976,0.9073642235429589,0.10461562115856783,0.6290373251363753,0.2608321094337017,0.09511987430494646,0.0172461928260772
213,or|parity|or,0.08679320385441766,0.6943456308353413,8,3,0.5,0.2,6,0.004624826872157595,0.28465577366470374,0.8370259116404039,0.08449041051030741,0.31330471145304106,0.08048411399842287,0.0461516370035732,0.006773887852422028
214,majority|copy|majority,0.0,0.0,8,3,0.5,0.2,8,0.05996496205978685,0.45557099607426377,0.8651612364014258,0.1311104399012696,0.5384044210065606,0.18679476034546685,0.07285550719307902,0.017155548587686198
215,or|copy|majority,0.0,0.0,8,3,0.5,0.2,4,0.0,0.5561438102252749,0.9143980547332143,0.03556151135040083,0.8342157153379127,2.7755575615628914e-16,0.09269063503754595,2.220446049250313e-16
216,majority|or|majority,0.08679320385441766,0.6943456308353413,8,3,0.5,0.2,5,0.010315386248744396,0.3305992187067379,0.8581274052111704,0.09037339605594986,0.37662595950427485,0.11975278187485383,0.05565183793692314,0.018773780515502658
217,and|copy|parity,0.0,0.0,8,3,0.5,0.2,5,0.1042483283860105,0.3161632991190033,0.8721950675916813,0.1718927388511763,0.5659756488010169,0.06338351030063133,0.053300255117540295,-0.04203568282996095
218,parity|copy|and,0.0,0.0,8,3,0.5,0.2,4,0.03392190240477433,0.8342157153379128,0.9354995483039809,0.037208831863467594,0.8002938129331385,0.24415000270786302,0.14511096004944934,-0.014053302130324963
219,or|majority|majority,0.06256845996617895,0.3471728154176706,8,3,0.5,0.2,5,0.014718032502836209,0.4532797261346979,0.8018567556891264,0.04170944101916326,0.44090440075194737,0.18107359814815155,0.06169997817167292,0.02957085253416064
220,parity|parity|or,0.0,0.0,8,3,0.5,0.2,4,0.0,0.5561438102252745,0.8370259116404039,0.014304001791529112,0.8342157153379128,0.2780719051126381,0.04634531751877299,3.3306690738754696e-16
221,majority|parity|copy,0.0,0.0,8,3,0.5,0.2,6,0.016110795047422855,0.3568292611790209,0.8721950675916813,0.12394923934709222,0.7173965214317031,0.2730875840160635,0.02008199331147872,0.18537300898974274
222,majority|or|parity,0.17358640770883532,0.6943456308353413,8,3,0.5,0.2,5,0.024229930289023205,0.5811651769203001,0.8370259116404039,0.08720714428493903,0.6731063536154382,0.3000846982322404,0.09764369966964492,0.036899840723072286
223,parity|parity|majority,0.0,0.0,8,3,0.5,0.2,3,0.11354546070873628,0.517855788940313,0.8721950675916813,0.25002590317553386,0.7206702546291763,0.14085126984132385,0.09186969112550485,-0.06931883194315752
224,copy|parity|copy,0.0,0.0,8,3,0.5,0.2,5,0.24037246365864373,0.4883000054157254,0.9003303923527033,0.3349609748411229,0.5938432516792698,0.09939608132472587,0.08686295322695158,-0.0946412403314982
225,copy|majority|or,0.0,0.0,8,3,0.5,0.2,5,0.09561854227550626,0.24415000270786313,0.8510935740209149,0.18003632628705904,0.738597173062407,5.551115123125783e-17,0.04069166711797719,-0.050360759377766406
226,copy|parity|and,0.0,0.0,8,3,0.5,0.2,5,0.0,0.27807190511263746,0.8440597428306594,0.06473043867945534,0.8342157153379128,6.106226635438361e-16,0.046345317518773015,4.440892098500626e-16
227,copy|or|or,0.0,0.0,8,3,0.5,0.2,5,0.11948612505117628,0.32789167987083845,0.8651612364014258,0.19931364728596654,0.6140211914279774,0.0598740943873443,0.05649484398789426,-0.05509663496720574
228,copy|copy|and,0.0,0.0,8,3,0.5,0.2,4,0.05329298878913402,0.31584333625947636,0.8792288987819369,0.1439904901671927,0.6445156699698662,0.05984677373091807,0.05411240764648206,-0.01714413817335625
229,parity|parity|and,0.0,0.0,8,3,0.5,0.2,5,0.08109858543757076,0.7426792228473968,0.9495672106844918,0.10107583748981551,0.6731233101045319,0.26229382279541574,0.1283841914076577,-0.0008359625037436887
230,and|or|and,0.08679320385441766,0.6943456308353413,8,3,0.5,0.2,5,0.006444645152851258,0.48987083159877187,0.8440597428306594,0.041412677448327904,0.4941367604503084,0.23273043775378727,0.08014693420085627,0.010196062801650002
231,parity|and|and,0.0,0.0,8,3,0.5,0.2,5,0.007532894953425462,0.061311405186451395,0.8299920804501484,0.04641612172758638,0.6358960557105577,0.03338762676905177,0.007897733766907979,0.015755448436526653
232,copy|parity|majority,0.0,0.0,8,3,0.5,0.2,4,0.09561854227550626,0.5222219078205006,0.9073642235429589,0.12262113649380711,0.738597173062407,0.14853146043235654,0.09269063503754589,-0.050360759377766406
233,and|copy|or,0.0,0.0,8,3,0.5,0.2,4,0.041786092231630434,0.5629672370553398,0.8299920804501484,0.09795082593967029,0.590073071629067,0.23834577744089636,0.09674755266897471,-0.009684610563244322
234,and|parity|majority,0.0,0.0,8,3,0.5,0.2,5,0.008999902399620119,0.6345780042615168,0.9003303923527033,0.06885367602342789,0.68375098118738,0.06943429163661818,0.10630705918652454,0.03337621808033475
235,copy|parity|or,0.0,0.0,8,3,0.5,0.2,5,0.0,0.5561438102252749,0.8651612364014258,0.047508328366718006,0.8342157153379128,6.661338147750939e-16,0.09269063503754589,3.3306690738754696e-16
236,majority|copy|copy,0.10391093424635528,0.6943456308353413,8,3,0.5,0.2,5,0.019850720929686982,0.653953654447553,0.8932965611624478,0.04733961784891819,0.636520018252708,0.3441040350408543,0.10049547794894335,-0.008279151539795526
237,and|majority|parity,0.0,0.0,8,3,0.5,0.2,5,0.030426097259443452,0.3663219621219591,0.8229582492598929,0.17171677037550961,0.4325718029852834,0.053060497479657076,0.06183603930962797,0.013835007063256521
238,or|and|parity,0.0,0.0,8,3,0.5,0.2,7,0.011110705942154908,0.6056923306829272,0.9003303923527033,0.09838016353191041,0.7154757757083006,0.40310317286473785,0.05201696897988669,0.22573023731896624
239,copy|parity|copy,0.0,0.0,8,3,0.5,0.2,4,0.0,0.8342157153379124,0.8932965611624478,0.05332304923422091,0.8342157153379128,0.27807190511263835,0.13903595255631884,4.440892098500626e-16
240,copy|parity|copy,0.0,0.0,4,3,0.8,0.0,7,1.0,0.0,0.028135324761021978,0.0,2.0,-1.0,0.0,-1.0
241,or|parity|copy,0.3333333333333333,2.0,6,3,0.8,0.0,6,0.6359238270945913,0.4512050592787857,0.035169155951277474,0.0,1.4056390622295662,-0.5435644431995963,0.15040168643486715,-0.5435644431995963
242,or|and|copy,0.10375937481971094,0.41503749927884376,4,3,0.8,0.0,7,1.0871288863991926,0.0,0.04220298714153297,0.38479606464516314,0.5435644431995963,-0.5435644431995963,0.0,-0.5435644431995963
243,majority|or|and,0.0,0.0,4,3,0.8,0.0,7,0.5996120701629271,2.5849394142282115e-26,0.028135324761021978,0.0,1.2987949406953985,-0.5435644431995963,0.0,-0.5435644431995963
244,majority|or|copy,0.08300749985576875,0.41503749927884376,5,3,0.8,0.0,8,1.0871288863991926,0.0,0.028135324761021978,0.0,0.5435644431995963,-0.5435644431995963,0.0,-0.5435644431995963
245,or|majority|or,0.0,0.0,5,3,0.8,0.0,5,0.8673257514224635,0.0,0.035169155951277474,0.47159993735848804,1.2987949406953985,-0.8112781244591328,0.0,-0.8112781244591328
246,copy|majority|copy,0.0,0.0,8,3,0.8,0.0,4,0.0,0.0,0.028135324761021978,0.0,3.0,0.0,0.0,0.0
247,or|parity|parity,0.6666666666666666,2.0,3,3,0.8,0.0,9,1.0871288863991926,0.0,0.035169155951277474,0.23546596734323866,0.5435644431995963,-0.5435644431995963,0.0,-0.5435644431995963
248,or|copy|or,0.3333333333333333,1.0,3,3,0.8,0.0,8,1.0871288863991926,0.0,0.035169155951277474,0.0006680026720106883,0.5435644431995963,-0.5435644431995963,0.0,-0.5435644431995963
249,copy|or|parity,0.0,0.0,3,3,0.8,0.0,6,2.0,0.0,0.028135324761021978,0.0,1.0,-1.0,0.0,-1.0
250,parity|majority|copy,0.0,0.0,6,3,0.8,0.0,5,0.8112781244591329,0.8112781244178273,0.035169155951277474,0.33466933867735466,1.8112781244591327,-0.8112781244591328,0.2704260414863776,-0.8112781244591328
251,and|and|and,0.0,0.0,5,3,0.8,0.0,5,0.2935644431995965,1.9999999999173892,0.028135324761021978,0.3333333333333333,2.25,-0.2935644431995963,0.3852130207431888,-0.2935644431995963
252,copy|copy|or,0.0,0.0,4,3,0.8,0.0,8,1.13792538097003,0.0,0.028135324761021978,0.0,1.4056390622295662,-1.0,0.0,-1.0
253,majority|and|or,0.0,0.0,4,3,0.8,0.0,8,0.34961207016292706,0.0,0.035169155951277474,0.3333333333333333,1.5487949406953985,-0.3237613082228673,0.0,-0.3237613082228673
254,copy|majority|majority,0.0,0.0,4,3,0.8,0.0,6,2.0,0.0,0.014067662380510989,0.0,1.0,-1.0,0.0,-1.0
255,copy|parity|majority,0.3333333333333333,1.0,6,3,0.8,0.0,6,0.38792538097003026,1.7169171866060884,0.014067662380510989,0.0,2.1556390622295662,0.050796494570837236,0.26491223926782753,-0.2500000000000002
256,parity|or|parity,0.4,2.0,5,3,0.8,0.0,8,0.24799844612456123,1.4512050592374803,0.04220298714153297,0.03111787343869574,2.25,0.050796494570837236,0.22822121754965038,-0.19920350542916254
257,or|and|and,0.0,0.0,4,3,0.8,0.0,8,0.34961207016292706,0.0,0.014067662380510989,0.0,1.5487949406953985,-0.3237613082228673,0.0,-0.3237613082228673
258,majority|copy|or,0.0,0.0,5,3,0.8,0.0,6,1.6225562489182654,0.0,0.028135324761021978,0.0006680026720106883,0.8112781244591328,-0.8112781244591328,0.0,-0.8112781244591328
259,or|copy|parity,0.4,2.0,5,3,0.8,0.0,8,0.6359238270945913,0.0,0.035169155951277474,0.3333333333333333,1.4056390622295662,-0.5435644431995963,0.0,-0.5435644431995963
260,and|and|majority,0.0,0.0,3,3,0.8,0.0,4,2.0,0.0,0.028135324761021978,0.0006680026720106883,1.0,-1.0,0.0,-1.0
261,copy|copy|parity,0.0,0.0,4,3,0.8,0.0,7,1.0000000000413056,0.0,0.028135324761021978,0.0,1.0,-1.0,0.0,-1.0
262,or|majority|and,0.0,0.0,5,3,0.8,0.0,6,0.5694152051396562,2.5849394142282115e-26,0.035169155951277474,0.8042652680198105,1.061278124459133,-0.5435644431995963,0.0,-0.5435644431995963
263,and|parity|copy,0.6666666666666666,2.0,6,3,0.8,0.0,6,1.2391740079392203e-10,0.0,0.028135324761021978,0.0006680026720106872,0.0,0.0,0.0,0.0
264,and|or|parity,0.13834583309294793,0.41503749927884376,6,3,0.8,0.0,7,0.342359383894995,1.7624831836811239,0.04220298714153297,0.16641622825822716,2.1556390622295662,0.050796494570837236,0.2958277279212448,-0.2935644431995963
265,and|or|majority,0.0,0.0,4,3,0.8,0.0,8,0.449203505429163,0.0,0.028135324761021978,0.3333333333333333,1.9056390622295662,-0.3931558784658322,0.0,-0.3931558784658322
266,majority|majority|majority,0.1660149997115375,0.41503749927884376,5,3,0.8,0.0,7,1.0871288863991926,2.5849394142282115e-26,0.021101493570766485,0.0,0.5435644431995963,-0.5435644431995963,0.0,-0.5435644431995963
267,and|and|parity,0.3333333333333333,1.0,3,3,0.8,0.0,9,0.6814898241696266,0.0,0.021101493570766485,0.0,1.4056390622295662,-0.5435644431995963,0.0,-0.5435644431995963
268,copy|or|parity,0.0,0.0,5,3,0.8,0.0,9,0.24799844612456123,0.9512050592632961,0.035169155951277474,0.0,2.25,0.050796494570837236,0.1189480405113893,-0.19920350542916254
269,or|majority|copy,0.08300749985576875,0.41503749927884376,5,3,0.8,0.0,9,1.0871288863991926,0.0,0.028135324761021978,0.0,0.5435644431995963,-0.5435644431995963,0.0,-0.5435644431995963
270,copy|majority|majority,0.0,0.0,4,3,0.8,0.0,9,1.188721875540867,0.0,0.028135324761021978,0.0,1.8112781244591325,-1.0,0.0,-1.0
271,copy|majority|parity,0.0,0.0,6,3,0.8,0.0,8,0.31127812445913294,1.5487949406127874,0.04220298714153297,0.16716716716716717,2.5,0.37744375108173434,0.17741784467991603,-0.31127812445913294
272,parity|parity|parity,1.5,1.5,4,3,0.8,0.0,8,1.2391740079392203e-10,0.0,0.028135324761021978,0.8042652680198105,0.0,0.0,0.0,0.0
273,or|copy|and,0.6666666666666666,2.0,3,3,0.8,0.0,6,1.0871288863991926,0.0,0.028135324761021978,0.0,0.5435644431995963,-0.5435644431995963,0.0,-0.5435644431995963
274,copy|or|parity,0.4,2.0,5,3,0.8,0.0,8,0.6359238270945913,0.0,0.028135324761021978,0.3333333333333333,1.4056390622295662,-0.5435644431995963,0.0,-0.5435644431995963
275,copy|or|copy,0.4,2.0,5,3,0.8,0.0,8,1.0871288863991926,0.0,0.035169155951277474,0.0006680026720106883,0.5435644431995963,-0.5435644431995963,0.0,-0.5435644431995963
276,or|parity|copy,0.4,2.0,5,3,0.8,0.0,8,0.6359238270945913,2.5849394142282115e-26,0.014067662380510989,0.0,1.4056390622295662,-0.5435644431995963,0.0,-0.5435644431995963
277,and|parity|majority,0.2905262494951906,0.8300749985576875,5,3,0.8,0.0,8,0.5694152051396562,2.5849394142282115e-26,0.028135324761021978,0.3333333333333333,1.061278124459133,-0.5435644431995963,0.0,-0.5435644431995963
278,majority|copy|parity,0.6666666666666666,2.0,6,3,0.8,0.0,7,0.6359238270945913,0.0,0.035169155951277474,0.33466933867735466,1.4056390622295662,-0.5435644431995963,0.0,-0.5435644431995963
279,parity|parity|and,0.3333333333333333,1.0,6,3,0.8,0.0,7,1.2391740079392203e-10,0.0,0.035169155951277474,0.4362482537361099,0.0,0.0,0.0,0.0
280,copy|majority|or,0.04179129951764899,0.3343303961411919,8,3,0.8,0.05,7,0.011947397973260276,0.24519201265766477,0.33762389713226376,0.06539396750056815,0.2599178182645502,0.05156271153949146,0.04004583090800539,0.003626105916090916
281,and|majority|copy,0.0,0.0,8,3,0.8,0.05,8,0.12228636089917644,0.3645606800737915,0.34465772832251923,0.17850713370662893,0.39835907523437486,0.029426327378526462,0.07289150663913257,-0.0677740276257717
282,copy|or|parity,0.0,0.0,8,3,0.8,0.05,7,0.09298742784914271,0.5863772341530084,0.5064358456983956,0.1273600470292382,1.779974774662683,-0.006251697214811447,0.10875621672640617,-0.07192806667628249
